5512,ZAS Airlines of Egypt,\N,"",ZAS,ZAS AIRLINES,Egypt
5513,Zenith Air,\N,"",AZR,ZENAIR,South Africa
5514,Zenmour Airlines,\N,"",EMR,ZENMOUR,Mauritania
5515,Zephyr Express,\N,"",RZR,RECOVERY,United States
5516,Zhejiang Airlines,\N,"",CJG,ZHEJIANG,China
5517,Zhetysu,\N,"",JTU,ZHETYSU,Kazakhstan
5518,Zhez Air,\N,"",KZH,"",Kazakhstan
5519,Zhongfei General Aviation,\N,"",CFZ,ZHONGFEI,China
5520,Zhongyuan Aviation,\N,"",CYN,ZHONGYUAN,China
5521,Zip,\N,3J,WZP,ZIPPER,Canada
5522,Zimex Aviation,\N,C4,IMX,ZIMEX,Switzerland
5523,Zoom Airlines,\N,Z4,OOM,ZOOM,Canada
5524,Zoom Airways,\N,"",ZAW,ZED AIR,Bangladesh
5525,Zorex,\N,"",ORZ,ZOREX,Spain
5526,Zracno Pristaniste Mali Losinj,\N,"",MLU,MALI LOSINJ,Croatia
5533,Tyrolean Airways,\N,\N,TYR,TYROLEAN,\N
5556,buzz,\N,UK,BUZ,\N,\N
5559,Maldivian Air Taxi,\N,8Q,\N,\N,Maldives
5584,Sky Express,SkyExpress,XW,SXR,SKYSTORM,Russia
5640,Yellow Air Taxi,"",Y0,\N,"",United States
5651,Royal Air Cambodge,"",VJ,RAC,"",Cambodia
5813,Air Mandalay,"",6T,\N,Six Tango,Burma
5833,TEA Switzerland,"","",4SW,"",Switzerland
5905,TAN-SAHSA,"",SH,\N,Sierra Hotel,Honduras
5982,Air Busan,\N,BX,ABL,Air Busan,Republic of Korea
6002,TUI Airlines Belgium,now Jetairlfy,TB,TUB,BEAUTY,Belgium
6182,Arctic Air,"","",AKR,Arctic Norway,Norway
6183,Braathens,Braathens SAFE,BU,BRA,Braathens,Norway
6196,Globus,"",GH,GLP,"",Russia
6222,Air Kazakhstan,"",9Y,KZK,Kazakh,Kazakhstan
6557,Japan Air System,"",JD,JAS,Air System,Japan
6578,Annsett New Zealand (NZA),"",ZQ,\N,"",New Zealand
6855,EasyJet (DS),"",DS,\N,"",Switzerland
6856,Rheintalflug,"","",RTL,Rheintal,Austria
6860,Dan-Air London,"","",DAN,"",United Kingdom
6862,Fred. Olsen,"","",FOF,"",Norway
8359,Star Peru (2I),"",2I,\N,"",Peru
8434,Robin Hood Aviation,"","",RHA,Sherwood,Austria
8461,Carnival Air Lines,"",KW,\N,Carnival Air,United States
8463,United Airways,"",4H,UBD,UNITED BANGLADESH,Bangladesh
8523,Inter European Airways,"","",IEA,"",United Kingdom
8568,Trans Maldivian Airways,"",M8,TMW,"",Maldives
8576,Fly540,"",5H,FFV,SWIFT TANGO,Kenya
8745,Transavia France,"",TO,TVF,FRENCH SUN,France
8809,Island Air (WP),"",WP,MKU,"",United States
9018,1-2-go,fly 1-2-go,OG,\N,"",Thailand
9082,Uni Air,"",B7,UIA,Glory,Taiwan
9135,Gomelavia,"",YD,\N,"",Belarus
9225,NordWind Airlines,NordWind Airlines,"",NWS,NORDLAND,Russia
9239,Red Wings,Avialinii 400,WZ,RWZ,AIR RED,Russia
9286,Hellenic Star Airways,"","",HST,Hellenic Star,Greece
9287,BAE Systems Flight Training,"","",BAZ,"",Australia
9335,TUIfly (X3),"",11,\N,"",Germany
9343,Felix Airways,"",FU,FXX,"",Yemen
9344,Kostromskie avialinii,"",K1,KOQ,"",Russia
9373,Greenfly,"",XX,GFY,"",Spain
9531,Tajik Air,"",7J,\N,"",Tajikistan
9541,Air Mozambique,"",TM,\N,"",Mozambique
9577,ELK Airways,"",--,ELK,"",Estonia
9620,Gabon Airlines,\N,GY,GBK,GABON AIRLINES,Gabon
9626,MCA Airlines,"","",MCA,CALSON,Sweden
9656,Maldivo Airlines,"",ML,MAV,Maldivo,Maldives
9666,Virgin Pacific,"",VH,VNP,"",Fiji
9764,Zest Air,"",Z2,\N,"",Philippines
9784,Yangon Airways,"",HK,\N,Hotel Kilo,Burma
9793,Transport Aérien Transrégional,TAT,IJ,\N,"",France
9798,LÍO Flugmennt,"","",LIO,"",Iceland
9808,Minerva Airlines,"",N4,\N,"",Italy
9809,Eastar Jet,"",ZE,ESR,Eastar,South Korea
9810,Jin Air,"",LJ,JNA,Jin Air,South Korea
9811,Wataniya Airways,"","",KW1,"",Kuwait
9814,Aéris (Priv),"",SH,\N,"",France
9818,Air Arabia Maroc,"",3O,\N,Air Arabia,Morocco
9825,Baltic Air lines,"",B1,BA1,Baltic,Latvia
9828,Ciel Canadien,"",YC,YCC,Ciel,Canada
9829,Canadian National Airways,"",CN,YCP,CaNational,Canada
9833,Epic Holiday,Epic Holidays,FA,4AA,Epic,United States
9838,Indochina Airlines,"","",AXC,Airspup,Vietnam
9840,JetWind,"","",JWW,Jetwind,United States
9851,Air Comet Chile,"",3I,\N,"",Chile
9853,Nazca,"",-.,\N,"",Peru
9859,German Air Force - FLB,"","",FLB,FLB,Germany
10069,City-Air Germany,"","",CIP,"",Germany
10094,Voronezhskie Airlanes,"",DN,\N,"",Russia
10114,Line Blue,"",L8,LBL,Bluebird,Germany
10117,FlyLAL Charters,"","",LLC,"",Lithuania
10118,Blue Sky America,"",BU,BKY,"",United States
10119,Texas Spirit,"",XS,TXP,"",United States
10121,Illinois Airways,"",IL,ILW,"",United States
10122,Salzburg arrows,SZA,SZ,\N,SZA,Austria
10123,Texas Wings,"",TQ,TXW,TXW,United States
10124,California Western,"",KT,CWS,"",United States
10128,Dennis Sky,Dennis Sky Holding,DH,DSY,DSY,Israel
10224,Zz,"",ZZ,\N,"",Belgium
10226,Atifly,"",A1,A1F,atifly,United States
10318,Air UK,"",UK,\N,"",United Kingdom
10334,Suckling Airways,"",CB,\N,"",United Kingdom
10367,Reno Sky,"",RY,\N,"",United States
10371,Aerolineas heredas santa maria,"","",SZB,"",Dominican Republic
10372,Ciao Air,"",99,\N,"",Italy
10642,Jc royal.britannica,"","",JRB,"",United Kingdom
10646,Birmingham European,"",VB,\N,"",United Kingdom
10650,Pal airlines,"",5P,\N,"",Chile
10673,CanXpress,"",C1,CA1,CAX,Canada
10674,Danube Wings (V5),"",V5,\N,"",Slovakia
10675,Sharp Airlines,"",SH,SHA,SHARP,Australia
10683,CanXplorer,"",C2,CAP,"",Canada
10715,Click (Mexicana),"",QA,\N,"",Mexico
10735,World Experience Airline,WEA,W1,WE1,WEA,Canada
10737,ALAK,"",J4,\N,"",Russia
10738,AJT Air International,"",E9,\N,"",Russia
10739,Air Choice One,"",3E,\N,"",United States
10740,Tianjin Airlines,"","",GCR,"",China
10741,China United,"",KN,\N,"",China
10748,Locair,"",ZQ,LOC,LOCAIR,United States
10758,Safi Airlines,"",4Q,\N,"",Afghanistan
10765,SeaPort Airlines,"",K5,SQH,SASQUATCH,United States
10776,Salmon Air,"",S6,\N,"",United States
10796,Fly Illi,"",IL,ILY,"",United States
10798,Bobb Air Freight,"",1,\N,"",Germany
10800,Star1 Airlines,"",V9,HCW,"",Lithuania
10845,Pelita,"",6D,\N,"",Indonesia
10902,Alpi Eagles (E8),"",E8,\N,"",Italy
10912,Alaska Seaplane Service,"",J5,\N,"",United States
10929,TAN,"",T8,\N,"",Argentina
10945,Enerjet,"","",ENJ,ENERJET AIR,Canada
10955,MexicanaLink,"",I6,MXI,LINK,Mexico
10960,Island Spirit,"",IP,ISX,"",Iceland
10969,TACA Peru,"",T0,\N,TACA PERU,Peru
11700,Orbest,"","",OBS,ORBEST,Portugal
11719,Southern Air Charter,"","",SOA,"",Bahamas
11724,SVG Air,"","",SVG,Grenadines,Saint Vincent and the Grenadines
11726,Air Century,"","",CEY,"",Dominican Republic
11731,Pan Am World Airways Dominicana,PAWA Dominicana,7Q,\N,PAWA,Dominican Republic
11732,Primera Air,"",PF,\N,PRIMERA,Iceland
11741,Air Antilles Express,"",3S,\N,GREEN BIRD,Guadeloupe
11751,Sol Lineas Aereas,"","",OLS,FLIGHT SOL,Argentina
11755,Regional Paraguaya,"",P7,REP,REGIOPAR,Paraguay
11761,VIP Ecuador,"",V6,\N,"",Ecuador
11762,Transportes Aereos Cielos Andinos,"","",NDN,ANDINOS,Peru
11763,Peruvian Airlines,"",P9,\N,"",Peru
11765,EasyFly,"","",EFY,EASYFLY,Colombia
11767,Polar Airlines,"",ЯП,\N,"",Russia
11794,Catovair,"",OC,\N,CATOVAIR,Mauritius
11795,Andalus Lineas Aereas,"","",ANU,Andalus,Spain
11798,Air 26,"","",DCD,DUCARD,Angola
11800,Mauritania Airways,"","",MTW,MAURITANIA AIRWAYS,Mauritania
11802,CEIBA Intercontinental,"","",CEL,CEIBA LINE,Equatorial Guinea
11804,Halcyonair,"",7Z,\N,CREOLE,Cape Verde
11805,Business Aviation,"",4P,\N,AFRICAN BUSINESS,Congo (Kinshasa)
11806,Compagnie Africaine d\\'Aviation,"",E9,\N,AFRICOMPANY,Congo (Kinshasa)
11808,Zambia Skyways,"",K8,\N,ZAMBIA SKIES,Zambia
11811,AlMasria Universal Airlines,"",UJ,LMU,ALMASRIA,Egypt
11813,EgyptAir Express,"","",MSE,EGYPTAIR EXPRESS,Egypt
11814,SmartLynx Airlines,"",6Y,\N,"",Latvia
11815,Air Italy Egypt,"","",EUD,"",Egypt
11816,KoralBlue Airlines,"",K7,KBR,KORAL BLUE,Egypt
11820,Wind Rose Aviation,"","",WRC,WIND ROSE,Ukraine
11823,Elysian Airlines,"",E4,GIE,"",Cameroon
11833,Sevenair,"","",SEN,SEVENAIR,Tunisia
11834,Hellenic Imperial Airways,"",HT,IMP,IMPERIAL,Greece
11836,Amsterdam Airlines,"",WD,AAN,AMSTEL,Netherlands
11838,Arik Niger,"",Q9,NAK,"",Niger
11839,Dana Air,"",DA,\N,DANACO,Nigeria
11840,STP Airways,"",8F,STP,SAOTOME AIRWAYS,Sao Tome and Principe
11843,Med Airways,"",7Y,\N,FLYING CARPET,Lebanon
11850,Skyjet Airlines,"",UQ,SJU,SKYJET,Uganda
11855,Air Volga,"",G6,\N,GOUMRAK,Russia
11856,Transavia Denmark,"","",TDK,"",Denmark
11857,Royal Falcon,"",RL,RFJ,"",Jordan
11873,Euroline,"",4L,MJX,GEO-LINE,Georgia
11922,Worldways,"",WG,WGC,"",Canada
11943,Turkuaz Airlines,"","",TRK,TURKU,Turkey
11947,Athens Airways,"",ZF,\N,ATHENSAIR,Greece
11948,Viking Hellas,"",VQ,VKH,DELPHI,Greece
11949,Norlandair,"","",FNA,NORLAND,Iceland
11950,Flugfelag Vestmannaeyja,"","",FVM,ELEGANT,Iceland
11963,Starline.kz,"",DZ,\N,ALUNK,Kazakhstan
11995,Euro Harmony,Euro Harmony,EH,EHM,"",Portugal
12960,Lugansk Airlines,"",L7,\N,ENTERPRISE LUHANSK,Ukraine
12961,Gryphon Airlines,"",6P,\N,"",United States
12962,Gadair European Airlines,"",GP,GDR,GADAIR,Spain
12965,Spirit of Manila Airlines,"",SM,MNP,MANILA SKY,Philippines
12975,Chongqing Airlines,"",OQ,CQN,CHONG QING,China
12976,Grand China Air,"","",GDC,GRAND CHINA,China
12978,West Air China,"",PN,CHB,WEST CHINA,China
12990,Falcon Air (IH),"",IH,\N,"",Sweden
12997,QatXpress,qatXpress,C3,QAX,"",Qatar
13076,OneChina,OneChina,1C,1CH,"",China
13088,NordStar Airlines,"",Y7,\N,"",Russia
13089,Joy Air,"",JR,JOY,JOY AIR,China
13105,Air India Regional,"",CD,\N,ALLIED,India
13106,MDLR Airlines,"",9H,\N,MDLR,India
13107,Jagson Airlines,"","",JGN,JAGSON,India
13108,Maldivian,"",Q2,\N,ISLAND AVIATION,Maldives
13130,Xpressair,"",XN,\N,"",Indonesia
13178,Strategic Airlines,"",VC,\N,"",Australia
13181,Fars Air Qeshm,"","",QFZ,FARS AIR,Iran
13187,Eastok Avia,"","",EAA,"",Kyrgyzstan
13188,Jupiter Airlines,"","",JPU,JUPITERAIR,United Arab Emirates
13189,Vision Air International,"","",VIS,"",Pakistan
13190,Al-Naser Airlines,"",NA,\N,"",Iraq
13200,Fuji Dream Airlines,"",JH,\N,FUJI DREAM,Japan
13202,Korea Express Air,"","",KEA,"",South Korea
13209,Eznis Airways,"","",EZA,EZNIS,Mongolia
13211,Pacific Flier,"","",PFL,KOROR,Palau
13217,Syrian Pearl Airlines,"","",PSB,"",Syria
13218,SGA Airlines,"",5E,\N,SIAM,Thailand
13242,Air2there,"",F8,\N,"",New Zealand
13254,Avianova (Russia),"",AO,\N,Nova,Russia
13303,Parmiss Airlines (IPV),"",PA,IPV,IPV,Iran
13304,EuropeSky,"",ES,EUV,EuropeSky,Germany
13306,BRAZIL AIR,BRAZIL AIR,GB,BZE,BRAZIL AIR,Brazil
13335,Homer Air,Homer Sky,MR,OME,"",Germany
13388,Court Line,"",??,???,"",United Kingdom
13389,South West Africa Territory Force,SWATF,??,***,"",Namibia
13390,Lombards Air,"",++,---,"",South Africa
13391,U.S. Air,"",-+,--+,"",United States
13392,Flitestar,"",GM,===,"",South Africa
13394,Jayrow,"",\\',\\'\\,"",Australia
13395,Llloyd Helicopters,"",::,:::,"",Australia
13397,Wilderness Air,"",;;,\N,"",Australia
13398,Whitaker Air,"",^^,\N,"",Australia
13633,PanAm World Airways,"",WQ,PQW,"",United States
13690,Virginwings,"",YY,VWA,"",Germany
13704,KSY,Kreta Sky,KY,KSY,KSY,Greece
13732,Buquebus Líneas Aéreas,"",BQ,BQB,"",Uruguay
13734,SOCHI AIR,SOCHI,CQ,KOL,SLOW FROG,Russia
13757,Wizz Air Ukraine,"",WU,WAU,WIZZAIR UKRAINE,Ukraine
13781,88,"",47,VVN,"",Cyprus
13815,LCM AIRLINES,"",LQ,LMM,"",Russia
13838,Aero Brazil,"",BZ,BZL,"",Brazil
13899,Cambodia Angkor Air (K6),"",K6,\N,"",Cambodia
13905,Skyline nepc,"",D5,\N,"",India
13923,THREE,"",H3,T33,"",China
13936,Royal European Airlines,"",69,\N,"",United Kingdom
13947,Tom\\'s & co airliners,Tom\\'s air,&T,T&O,T&,France
13983,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,"",Brazil
14061,LSM Airlines,slowbird,PQ,LOO,slowbird,Russia
14069,Zapolyarie Airlines,Zapolyarye Airlines,"",PZY,"",Russia
14073,Finlandian,"","",FN1,"",Finland
14094,LionXpress,lionXpress,C4,LIX,LIX,Cameroon
14109,Nik Airways,"",X1,\N,"",Saudi Arabia
14118,Genesis,"",GK,\N,"",Pakistan
14388,Congo Express,"",XZ,\N,EXPRESSWAYS,Congo (Kinshasa)
14485,Fly Dubai,"",FZ,FDB,"",United Arab Emirates
14620,Domenican Airlines,Domenican,D1,MDO,Domenican,Dominican Republic
14679,ConneX European Airline,"","",2CO,ConneX,Austria
14725,Air Atlantic,"",9A,\N,Atlantic,Canada
14728,Air Ops,"",CR,\N,"",Sweden
14849,Aereonautica militare,"",JY,AXZ,"",Italy
14858,Kal Star Aviation,"","",KLS,"",Indonesia
14881,LSM AIRLINES,Russian. Yours Air Lines,YZ,YZZ,Moscow frog,Russia
14921,Aero Lloyd (YP),"",YP,AEF,"",Germany
15814,UTair-Express,"",UR,\N,"",Russia
15837,Huaxia,HUAXIA,G5,\N,"",China
15867,Zabaykalskii Airlines,Baikal Airlines,ZP,ZZZ,Lakeair,Russia
15887,CBM America,"","",XBM,AIRMAX,United States
15893,Marysya Airlines,MARYSYA AIRLINES,M4,1QA,MARSHAK AIR,Russia
15897,N1,"",N1,\N,"",Peru
15930,Airlink (SAA),"",4Z,\N,"",South Africa
15939,Westfalia Express VA,"","",WFX,"",Germany
15953,JobAir,"",3B,\N,"",Czech Republic
15970,Zuliana de Aviacion,Zuliana,OD,ULA,"",Venezuela
15975,Black Stallion Airways,"",BZ,BSA,Stallion,United States
15984,German International Air Lines,Germanair,GM,GER,"",Germany
15985,TrasBrasil,"",TB,TBZ,"",Brazil
15989,TransBrasil Airlines,"",TH,THS,"",Brazil
15999,China SSS,Chunqiu Airlines,9C,\N,"",China
16025,Nihon.jet,"",NJ,\N,"",Japan
16084,AIR INDOCHINE,"","",IIA,"",Vietnam
16093,Transportes Aéreos Nacionales de Selva,"",TJ,\N,Aereos Selva,Peru
16100,Happy Air,"","",HPY,"",Thailand
16101,Solar Air,"","",SRB,Solar Air,Thailand
16103,Air Mekong,"",P8,MKG,Air Mekong,Vietnam
16110,Harbour Air (Priv),"",H3,\N,"",Canada
16116,Air Hamburg (AHO),"",HH,AHO,Air Hamburg,Germany
16120,ZABAIKAL AIRLINES,ZABAIKAL,Z6,ZTT,BAIKAL,Russia
16127,TransHolding,Trans,TI,THI,"",Brazil
16130,SUR Lineas Aereas,"","",SZZ,"",Argentina
16131,Aerolineas Africanas,"","",AA1,"",Guinea
16133,Yeti Airways,"",YT,\N,"",Nepal
16134,Georgian Airlines,"","",GEG,"",Georgia
16135,Yellowstone Club Private Shuttle,"",Y1,\N,YCS,United States
16136,Caucasus Airlines,"",NS,\N,"",Georgia
16139,Serbian Airlines,"",S1,SA1,"",Serbia
16149,Windward Islands Airways,"",WM,\N,Winair,Netherlands Antilles
16150,TransHolding System,"",YO,TYS,"",Brazil
16151,CCML Airlines,"",CB,CCC,"",Colombia
16197,Air Charter International,"",SF,\N,"",France
16198,Small Planet Airlines,"","",ELC,"",Lithuania
16234,Fly Brasil,Fly Brasil,F1,FBL,FBL,Brazil
16260,AUOS,AUOS,"",AUK,AUOS,United Kingdom
16261,CB Airways UK ( Interliging Flights ),"",1F,CIF,"",United Kingdom
16262,Fly Colombia ( Interliging Flights ),"",3F,3FF,"",Colombia
16264,Trans Pas Air,"",T6,TP6,"",United States
16273,KMV,"",МИ,\N,Air Minvody,Russia
16323,Himalayan Airlines,Himalaya,HC,HYM,Himalayan,Nepal
16327,Indya Airline Group,Indya1,G1,IG1,Indya1,India
16329,Sunwing,"",WG,\N,sunwing,Canada
16358,Turkish Wings Domestic,"","",TWD,TWD,Turkey
16359,Japan Regio,"",ZX,ZXY,"",Japan
16362,OCEAN AIR CARGO,"","",IXO,"",India
16363,Norte Lineas Aereas,NORTE,N0,\N,"",Argentina
16364,Austral Brasil,Austral Brasil lineas aereas,W7,\N,"",Brazil
16373,PEGASUS AIRLINES-,"",H9,\N,"",Turkey
16399,AirLiberté,"",IJ,\N,"",France
16409,Nihon.jet connect,"","",NX1,"",Kyrgyzstan
16415,Camair-co,"",QC,\N,"",Cameroon
16437,Aerocontinente (Priv),"",N6,\N,"",Peru
16459,Sky Regional,Air Canada Express,RS,SKV,Sky Regional,Canada
16475,TUR Avrupa Hava YollarÄ±,TUR European Airways,YI,\N,TurAvrupa,Turkey
16487,Cruzeiro do Sul Servicos Aereos,"","",CRZ,"",Brazil
16507,LSM International,Moskva-air,II,UWW,moose,Russia
16508,Baikotovitchestrian Airlines,"",BU,BUU,"",American Samoa
16511,Luchsh Airlines,Air luch,L4,LJJ,russian sky,Russia
16556,ENTERair,"","",QQQ,"",Poland
16570,Zimbabwean Airlines,"",Z7,\N,"",Zimbabwe
16585,Air Cargo Germany,"",6U,\N,Loadmaster,Germany
16615,Mongolian International Air Lines,Mongol Air,7M,ZTF,Mongol_AIr,Mongolia
16616,Alaniya Airlines,Алания,2D,\N,"",Russia
16624,Tway Airlines,"",TW,TWB,TWAY AIR,South Korea
16625,Papillon Grand Canyon Helicopters,"",HI,\N,"",United States
16628,Jusur airways,"",JX,JSR,"",Egypt
16645,NEXT Brasil,NEXT,XB,NXB,XB,Brazil
16660,AeroWorld,Sovet Air,W4,WER,sovet,Russia
16671,Cook Island Air,"",KH,\N,"",Cook Islands
16675,US Africa Airways,"",E8,\N,"",United States
16695,GNB Linhas Aereas,"",GN,\N,"",Brazil
16702,Usa Sky Cargo,USky,E1,ES2,USKY,United States
16707,Hankook Airline,"",HN,HNX,HNX,South Korea
16715,Red Jet America,"",RR,\N,"",United States
16717,REDjet,"",Z7,\N,"",Barbados
16719,Hellenic Airways,"",1H,HEY,Hellenic,Greece
16720,Red Jet Andes,"",PT,\N,"",Peru
16721,Red Jet Canada,"",QY,\N,"",Canada
16723,Sprintair,"","",SRN,"",Poland
16724,Red Jet Mexico,"",4X,\N,"",Mexico
16725,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia
16726,Era Alaska,"",7H,ERR,ERAH,United States
16728,AirRussia,RussianConector,R8,RRJ,russiancloud,Russia
16735,Hankook Air US,"",H1,HA1,"",United States
16738,NEPC Airlines,"",D5,\N,"",India
16753,Canadian World,"",10,CNN,Canadian,Canada
16760,Pim Air,"","",PHJ,Pim Air,Netherlands
16794,Carpatair Flight Training,"","",SMW,Smartwings,Romania
16796,I-Fly,"",H5,RSY,RUSSIAN SKY,Russia
16798,T.A.T,"",IJ,\N,"",France
16804,Compania de Aviacion Faucett,"","",CFP,"",Peru
16808,Kar-Air,"","",KAR,"",Finland
16811,Alinord,"",DN,\N,"",Italy
16825,Pacific Express,"",VB,\N,"",United States
16826,Whitejets,"","",WTJ,WHITEJET,Brazil
16837,VickJet,"",KT,VKJ,Vickjet,France
16844,BVI Airways,"",XV,\N,"",British Virgin Islands
16858,Hamburg Airways,"","",HAY,"",Germany
16860,Salsa d\\'Haiti,"",SO,SLC,SALSA,Haiti
16867,Zambezi Airlines (ZMA),"",ZJ,\N,"",Zambia
16868,Kan Air,"","",KND,Kan Air,Thailand
16881,Air Cudlua,Air Cudlua,"",CUD,Cudlua,United Kingdom
16882,Polet Airlines (Priv),"",YQ,\N,"",Russia
16895,Air Explore,"","",AXE,"",Slovakia
16900,TROPICAL LINHAS AEREAS,TROPICAL,T1,TP3,"",Brazil
16901,12 North,"",12,N12,12N,India
16919,Holidays Czech Airlines,"","",HCC,"",Czech Republic
16921,Comtel Air,"","",COE,"",Austria
16926,Mint Airways,"","",MIC,"",Spain
16932,Orbit Airlines,Orbit,"",OBT,Orbit,United States
16939,Air Bucharest,"","",BUR,"",Romania
16940,AlbaStar,"","",LAV,"",Spain
16942,Mauritania Airlines International,"",L6,MAI,"",Mauritania
16956,MAT Airways,"",6F,MKD,"",Macedonia
16960,Asian Wings Airways,"",AW,AWM,Asian Star,Burma
16963,Air Arabia Egypt,"",E5,RBG,"",Egypt
16967,Eagles Airlines,"","",EGS,EAGLES,Italy
16973,YES Airways,"","",YEP,"",Poland
16975,Alitalia Cityliner,"",CT,\N,"",Italy
16983,Direct Aero Services,"","",DSV,"",Romania
16985,Medallion Air,"","",MDP,MEDALS,Romania
17022,Orchid Airlines,"",OI,ORC,"",Australia
17023,Asia Wings,"",Y5,AWA,"",Kazakhstan
17026,Georgian International Airlines,"","",GNN,GEO-LINE,Georgia
17027,Air Batumi,"","",BTM,"",Georgia
17082,Skywest Australia,"",XR,\N,"",Australia
17083,Nile Air,"",NP,NIA,NILEBIRD,Egypt
17086,Feeder Airlines,"","",FDD,"",Sudan
17094,Senegal Airlines,"",DN,SGG,"",Senegal
17095,Fly 6ix,"",6I,\N,"",Sierra Leone
17099,Starbow Airlines,"",S9,\N,"",Ghana
17115,Copenhagen Express,"",0X,CX0,Copex,Denmark
17408,BusinessAir,"",8B,BCC,"",Thailand
17519,SENIC AIRLINES,"",YR,\N,"",United States
17557,Compass Airlines (Australia),Southern Cross Airlines,"",CYM,Compair,Australia
17563,XOJET,"","",XOJ,"",United States
17568,Dexter (DXT),Декстер авиатакси,"",DXT,Dexter,Russia
17571,Sky Wing Pacific,"",C7,CR7,"",South Korea
17572,Bateleur Air,"","",BEU,"",South Africa
17574,Air Indus,Indus Airlines Pak,PP,AI0,AIPL,Pakistan
17575,Samurai Airlines,Samurai Airlines (DUMMY),7,770,Sam,Pakistan
17614,AirOne Continental,AirOne Continental,0,0,Eastern,Slovakia
17618,AirOne Polska,AirOne Polska,U1,1,AOC,Poland
17628,Orbit International Airlines,"","",OAI,OA,United States
17629,Orbit Regional Airlines,"","",OAR,OA,United States
17630,Orbit Atlantic Airways,"","",OAN,"",United States
17658,Volotea,"","",VOO,Volotea,Spain
17666,Go Fly (United Kingdom),"","",GOE,Go Flight,United Kingdom
17675,Peach Aviation,"",MM,\N,Air Peach,Japan
17694,Helitt Líneas Aéreas,"","",HTH,"",Spain
17695,Russia State Transport,Federal State Budget Inst,"",RSD,STATE AERO,Russia
17726,Malaysia Wings,"","",MWI,MWI,Malaysia
17750,Aviabus,"",U1,ABI,"",Russia
17780,Michael Airlines,Javi,DF,MJG,MJG,Puerto Rico
17786,Korongo Airlines,"",ZC,KGO,KORONGO,Congo (Kinshasa)
17794,Indonesia Sky,"",I5,IDS,"",Indonesia
17822,Pelangi,"",9P,\N,"",Malaysia
17841,Aws express,"",B0,666,aws,United States
17859,Southjet,"",76,SJS,"",United States
17860,Southjet connect,"",77,ZCS,"",United States
17861,Air Cape,"",KP,\N,"",South Africa
17862,Southjet cargo,"",78,XAN,"",United States
17881,Iberia Express,"",I2,IBS,"",Spain
17885,Interjet (ABC Aerolineas),"",4O,\N,INTERJET,Mexico
17889,AirOnix,"",OG,\N,"",Ukraine
17890,Nordic Global Airlines,"",NJ,NGB,Nordic Global,Finland
17891,Scoot,"",TZ,SCO,"",Singapore
17893,Starling Airlines Spain,"",SX,STS,STARLING,Spain
17909,Hi Fly (5K),"",5K,\N,"",Portugal
17911,China Northwest Airlines (WH),"",WH,\N,"",China
17935,Zenith International Airline,Zenith,ZN,ZNA,ZENITH,Thailand
17936,Orbit Airlines Azerbaijan,Orbit Azerbaijan,O1,OAB,Orbitaz,Azerbaijan
17955,Air Engiadina-BRN,Air Engiadina-BRN,"",RQX,Engiadina,Switzerland
17963,VG Airlines (IV),"","",FVG,Nico,Belgium
17989,Air Alps Aviation (A6),"",A6,\N,ALPAV,Austria
18011,Austrian Airtransport,"","",AAT,"",Austria
18076,Flying kangaroo Airline,Skippy,"",FKA,Skippy,Australia
18083,RusJet,"","",RSJ,"",Russia
18118,VietJet Air,VietJet,"",VJC,VIETJETAIR,Vietnam
18140,Spantax S.A.,"","",BXS,"",Spain
18169,Patriot Airways,"",P4,\N,"",United States
18178,Vision Airlines (V2),"",V2,RBY,RUBY,United States
18228,Chicago Express (C8),ATA Connection,C8,\N,"",United States
18232,BQB Lineas Aereas,Buquebus,5Q,\N,"",Uruguay
18237,AirAsia Japan,"","",WAJ,WING ASIA,Japan
18239,Yellowtail,"",YE,YEL,"",United States
18241,Royal Airways,Royal Inc.,KG,RAW,RAW,United States
18252,FlyHigh Airlines Ireland (FH),"",FH,FHI,FLYHIRELAND,Ireland
18257,Executive AirShare,"","",XSR,"",United States
18475,Hebei Airlines,"","",HBH,Hebei Air,China
18476,Air KBZ,"","",KBZ,Air KBZ,Burma
18477,Aero VIP (2D),"",2D,\N,"",Portugal
18497,Yangon Airways Ltd.,"",YH,\N,"",Burma
18529,T.J. Air,"",TJ,TJA,T.J. Air,United States
18543,SkyWork Airlines,"",SX,\N,SKYFOX,Switzerland
18545,ValueJet,"",J7,VJA,CRITTER,United States
18553,Maastricht Airlines,"",W2,\N,"",Netherlands
18592,CheapFlyingInternational,CheapFlying,WL,FQR,cheapflying,France
18616,Aviaexpresscruise,"",E6,\N,"",Russia
18617,Euro Jet,"",24,\N,"",Germany
18621,Ukraine Atlantic,"","",UAT,"",Ukraine
18637,AirOne Atlantic,AirOneAtlantic,0,AO1,"",Slovakia
18643,HQ- Business Express,"",HQ,\N,BizEx,United States
18668,Nesma Airlines,"","",NMA,Nesma Airlines,Egypt
18672,East Horizon,"","",EHN,EAST HORIZON,Afghanistan
18673,Royal Southern Airlines.,Royal Southern,R1,RS1,RSA,Colombia
18676,Air Majoro,"","",MJP,Air Majoro,Peru
18681,Fly Zoom,"","",UKZ,"",United Kingdom
18692,Rotana Jet,"","",RJD,ROTANA,United Arab Emirates
